instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_transactional,stable_portion,avg_life_days,data_source,version
CURR_ACC_00003933,current_account,40817,83489.01209758404,RUB,2022-04-01,,0.0008268562414505404,CPTY_CORPORATE_03933,corporate,2024-12-31,True,0.36159328635396965,108,mock_generator,1.0
CURR_ACC_00003934,current_account,40817,4607.1974824058425,RUB,2021-05-16,,0.00037174367754434724,CPTY_RETAIL_03934,retail,2024-12-31,True,0.661185504088044,293,mock_generator,1.0
CURR_ACC_00003935,current_account,40802,575786.069588409,RUB,2021-07-23,,0.0024341967256508975,CPTY_RETAIL_03935,retail,2024-12-31,True,0.6110203798715172,354,mock_generator,1.0
CURR_ACC_00003936,current_account,40802,2674.282998439566,RUB,2022-04-12,,0.0004346648827554384,CPTY_RETAIL_03936,retail,2024-12-31,True,0.5246657849640362,235,mock_generator,1.0
CURR_ACC_00003937,current_account,40703,11919.087674589122,RUB,2023-08-28,,0.0014799858474246724,CPTY_CORPORATE_03937,corporate,2024-12-31,True,0.34333340167213106,133,mock_generator,1.0
CURR_ACC_00003938,current_account,40703,1362841.0916226858,RUB,2022-02-24,,0.004362655453845063,CPTY_CORPORATE_03938,corporate,2024-12-31,True,0.3177556633134262,203,mock_generator,1.0
CURR_ACC_00003939,current_account,40702,1633450.4137640279,RUB,2024-06-12,,0.0037835645892145414,CPTY_RETAIL_03939,retail,2024-12-31,True,0.6054081916915137,359,mock_generator,1.0
CURR_ACC_00003940,current_account,40703,166083.2806945054,RUB,2024-05-06,,6.183374369689076e-05,CPTY_RETAIL_03940,retail,2024-12-31,True,0.6579850087538265,212,mock_generator,1.0
CURR_ACC_00003941,current_account,40703,720.1293267351386,EUR,2024-01-18,,0.00305958867177823,CPTY_RETAIL_03941,retail,2024-12-31,True,0.6994137969674975,209,mock_generator,1.0
CURR_ACC_00003942,current_account,40817,275481.7011522581,RUB,2020-12-23,,0.004549156697586859,CPTY_RETAIL_03942,retail,2024-12-31,True,0.5448406415984745,237,mock_generator,1.0
CURR_ACC_00003943,current_account,40817,3339573.6117500095,RUB,2020-09-04,,0.004409499937093201,CPTY_CORPORATE_03943,corporate,2024-12-31,True,0.46904748121583917,159,mock_generator,1.0
CURR_ACC_00003944,current_account,40703,602.8325227599595,CNY,2022-04-05,,0.0027050057393631444,CPTY_CORPORATE_03944,corporate,2024-12-31,True,0.3814985836873722,242,mock_generator,1.0
CURR_ACC_00003945,current_account,40702,7934307.538002029,RUB,2023-06-29,,0.004258336422840101,CPTY_CORPORATE_03945,corporate,2024-12-31,True,0.41376968850632717,233,mock_generator,1.0
CURR_ACC_00003946,current_account,40802,126295.7771158393,RUB,2022-08-07,,0.003563008915529857,CPTY_RETAIL_03946,retail,2024-12-31,True,0.682601767529486,326,mock_generator,1.0
CURR_ACC_00003947,current_account,40802,9997.076852853761,RUB,2023-02-25,,0.00223032744208876,CPTY_RETAIL_03947,retail,2024-12-31,True,0.6600594785322336,220,mock_generator,1.0
CURR_ACC_00003948,current_account,40802,86833.01203851508,RUB,2023-08-05,,0.0014606932653699416,CPTY_RETAIL_03948,retail,2024-12-31,True,0.5964514469477324,324,mock_generator,1.0
CURR_ACC_00003949,current_account,40703,2614.7944321029377,RUB,2024-04-29,,0.0022703063352559915,CPTY_RETAIL_03949,retail,2024-12-31,True,0.6420953530418346,189,mock_generator,1.0
CURR_ACC_00003950,current_account,40802,153418.32547925136,RUB,2021-12-04,,0.0047175800302553875,CPTY_RETAIL_03950,retail,2024-12-31,True,0.5947116028233549,309,mock_generator,1.0
CURR_ACC_00003951,current_account,40702,38111948.809630565,RUB,2023-12-01,,0.0013042241855486924,CPTY_CORPORATE_03951,corporate,2024-12-31,True,0.4305801438583653,258,mock_generator,1.0
CURR_ACC_00003952,current_account,40702,69499.85974849976,USD,2022-07-22,,0.004382114872235103,CPTY_CORPORATE_03952,corporate,2024-12-31,True,0.41285050374661436,220,mock_generator,1.0
CURR_ACC_00003953,current_account,40702,58119402.293699585,RUB,2020-06-11,,0.0037424724036717416,CPTY_CORPORATE_03953,corporate,2024-12-31,True,0.33432186249994206,137,mock_generator,1.0
CURR_ACC_00003954,current_account,40802,6052541.674009047,RUB,2022-07-20,,0.000248404537707822,CPTY_CORPORATE_03954,corporate,2024-12-31,True,0.3825175856031843,125,mock_generator,1.0
CURR_ACC_00003955,current_account,40702,2031936.7376500461,RUB,2021-04-09,,0.003947366093092826,CPTY_CORPORATE_03955,corporate,2024-12-31,True,0.35991625623469675,196,mock_generator,1.0
CURR_ACC_00003956,current_account,40703,7.645840033281644,USD,2024-09-29,,0.002519037107720767,CPTY_RETAIL_03956,retail,2024-12-31,True,0.5504517341848268,199,mock_generator,1.0
CURR_ACC_00003957,current_account,40702,1181.4827837107798,EUR,2020-07-24,,0.003444380623926595,CPTY_RETAIL_03957,retail,2024-12-31,True,0.6993071253294176,230,mock_generator,1.0
CURR_ACC_00003958,current_account,40817,3383615.9742685673,RUB,2023-11-21,,0.004284297490138962,CPTY_CORPORATE_03958,corporate,2024-12-31,True,0.30112660228884347,177,mock_generator,1.0
CURR_ACC_00003959,current_account,40702,7790971.1146975,RUB,2022-04-19,,0.004719000145217572,CPTY_RETAIL_03959,retail,2024-12-31,True,0.5391164633650479,264,mock_generator,1.0
CURR_ACC_00003960,current_account,40702,971356.4814784863,RUB,2024-10-15,,0.0012344878931879399,CPTY_RETAIL_03960,retail,2024-12-31,True,0.527850163960233,357,mock_generator,1.0
CURR_ACC_00003961,current_account,40802,890266.6189364503,RUB,2020-07-09,,0.003226697287156643,CPTY_CORPORATE_03961,corporate,2024-12-31,True,0.41485102736907725,161,mock_generator,1.0
CURR_ACC_00003962,current_account,40817,2390.039109262478,RUB,2020-01-13,,0.0021599758525065764,CPTY_RETAIL_03962,retail,2024-12-31,True,0.6946299627287374,202,mock_generator,1.0
CURR_ACC_00003963,current_account,40703,180.8758828834327,RUB,2021-02-17,,0.004829354629881105,CPTY_RETAIL_03963,retail,2024-12-31,True,0.6971309998454734,232,mock_generator,1.0
CURR_ACC_00003964,current_account,40702,239.42736918893968,EUR,2022-07-30,,0.0007888045185280235,CPTY_RETAIL_03964,retail,2024-12-31,True,0.5818902781524625,239,mock_generator,1.0
CURR_ACC_00003965,current_account,40817,742833.6616826734,RUB,2020-07-26,,0.0021005732295646534,CPTY_CORPORATE_03965,corporate,2024-12-31,True,0.333862036584972,140,mock_generator,1.0
CURR_ACC_00003966,current_account,40802,25751544.18512426,RUB,2021-01-15,,0.0026796953777444617,CPTY_CORPORATE_03966,corporate,2024-12-31,True,0.4770796918798691,197,mock_generator,1.0
CURR_ACC_00003967,current_account,40817,5438.554703792506,RUB,2021-09-23,,0.0041649132690433485,CPTY_RETAIL_03967,retail,2024-12-31,True,0.5485176145279773,307,mock_generator,1.0
CURR_ACC_00003968,current_account,40702,9968.048863441605,RUB,2023-09-15,,0.002616153203529978,CPTY_RETAIL_03968,retail,2024-12-31,True,0.5198859703755992,232,mock_generator,1.0
CURR_ACC_00003969,current_account,40802,178791.82897556594,RUB,2022-09-10,,9.53783976679462e-05,CPTY_RETAIL_03969,retail,2024-12-31,True,0.6340123026802499,189,mock_generator,1.0
CURR_ACC_00003970,current_account,40703,6245363.0845742775,RUB,2022-10-19,,0.0025043515105977253,CPTY_CORPORATE_03970,corporate,2024-12-31,True,0.4503470806985537,96,mock_generator,1.0
CURR_ACC_00003971,current_account,40702,88.96362351119133,EUR,2020-08-03,,0.0021861048234304674,CPTY_RETAIL_03971,retail,2024-12-31,True,0.6774239315757826,291,mock_generator,1.0
CURR_ACC_00003972,current_account,40702,678105.8120776976,RUB,2022-04-08,,0.000753895951141923,CPTY_CORPORATE_03972,corporate,2024-12-31,True,0.3235344467470645,264,mock_generator,1.0
CURR_ACC_00003973,current_account,40817,11616.035718410427,RUB,2023-08-05,,0.003821522027566961,CPTY_CORPORATE_03973,corporate,2024-12-31,True,0.3470433089149121,189,mock_generator,1.0
CURR_ACC_00003974,current_account,40703,2037245.5070496576,RUB,2020-08-16,,0.0030944367464397797,CPTY_RETAIL_03974,retail,2024-12-31,True,0.5974048136548817,333,mock_generator,1.0
CURR_ACC_00003975,current_account,40703,746403.4158802619,RUB,2021-02-08,,0.004437679664332959,CPTY_RETAIL_03975,retail,2024-12-31,True,0.6266135235582173,353,mock_generator,1.0
CURR_ACC_00003976,current_account,40703,2541.3538976422938,USD,2023-12-04,,0.0013368834258589257,CPTY_CORPORATE_03976,corporate,2024-12-31,True,0.3725773148054023,197,mock_generator,1.0
CURR_ACC_00003977,current_account,40802,5654771.599316703,RUB,2020-12-20,,0.0028789123400901253,CPTY_CORPORATE_03977,corporate,2024-12-31,True,0.4395864339672766,174,mock_generator,1.0
CURR_ACC_00003978,current_account,40703,1430.3896483342126,RUB,2022-04-01,,0.0008849553881819605,CPTY_RETAIL_03978,retail,2024-12-31,True,0.558253413070617,236,mock_generator,1.0
CURR_ACC_00003979,current_account,40802,947535.1926701964,RUB,2021-05-19,,0.000910361241075699,CPTY_CORPORATE_03979,corporate,2024-12-31,True,0.33273179684205423,151,mock_generator,1.0
CURR_ACC_00003980,current_account,40702,207842.80581384696,RUB,2024-05-11,,0.0048941667414523085,CPTY_RETAIL_03980,retail,2024-12-31,True,0.6387493864904121,246,mock_generator,1.0
CURR_ACC_00003981,current_account,40817,95057.434439499,RUB,2020-08-17,,0.003282579743016753,CPTY_CORPORATE_03981,corporate,2024-12-31,True,0.3622605199488912,161,mock_generator,1.0
CURR_ACC_00003982,current_account,40817,15161.589951323502,RUB,2020-06-12,,0.002111339525843337,CPTY_RETAIL_03982,retail,2024-12-31,True,0.533520564701675,198,mock_generator,1.0
CURR_ACC_00003983,current_account,40702,967976.4130036726,RUB,2022-06-12,,0.0016790146495207043,CPTY_RETAIL_03983,retail,2024-12-31,True,0.6757055269282274,346,mock_generator,1.0
CURR_ACC_00003984,current_account,40703,161832648.2793749,RUB,2020-05-18,,0.001620799465529944,CPTY_CORPORATE_03984,corporate,2024-12-31,True,0.3531131700506716,152,mock_generator,1.0
CURR_ACC_00003985,current_account,40702,47164.452156773325,RUB,2023-03-13,,0.0018086032440651717,CPTY_RETAIL_03985,retail,2024-12-31,True,0.599713767961218,342,mock_generator,1.0
CURR_ACC_00003986,current_account,40703,982.7531237452056,EUR,2022-06-14,,0.0002495242085436444,CPTY_CORPORATE_03986,corporate,2024-12-31,True,0.45334516716373185,201,mock_generator,1.0
CURR_ACC_00003987,current_account,40703,3161218.7552947323,RUB,2024-06-26,,0.003432161732266264,CPTY_GOVERNMENT_03987,government,2024-12-31,True,0.7107060937812603,256,mock_generator,1.0
CURR_ACC_00003988,current_account,40702,2733571.917944725,RUB,2024-04-17,,0.0013351047944589922,CPTY_CORPORATE_03988,corporate,2024-12-31,True,0.39056410355788174,186,mock_generator,1.0
CURR_ACC_00003989,current_account,40702,1189460.7380308036,RUB,2021-02-27,,0.00459841427509005,CPTY_RETAIL_03989,retail,2024-12-31,True,0.6669091489628369,259,mock_generator,1.0
CURR_ACC_00003990,current_account,40817,96.81309836715081,EUR,2022-11-28,,0.004010183088875733,CPTY_RETAIL_03990,retail,2024-12-31,True,0.5438405982468102,251,mock_generator,1.0
CURR_ACC_00003991,current_account,40802,134144.76367920492,RUB,2023-04-03,,0.0042070463753769854,CPTY_CORPORATE_03991,corporate,2024-12-31,True,0.4411357607260812,260,mock_generator,1.0
CURR_ACC_00003992,current_account,40703,71090.54708129299,RUB,2022-01-20,,0.0010635074733090883,CPTY_RETAIL_03992,retail,2024-12-31,True,0.6958870547238271,253,mock_generator,1.0
CURR_ACC_00003993,current_account,40703,86948.20480025094,RUB,2023-02-20,,0.002940515615517769,CPTY_RETAIL_03993,retail,2024-12-31,True,0.6609254924532006,225,mock_generator,1.0
CURR_ACC_00003994,current_account,40703,785.0337846822298,RUB,2024-02-06,,0.003912595053455729,CPTY_RETAIL_03994,retail,2024-12-31,True,0.6578760709280989,276,mock_generator,1.0
CURR_ACC_00003995,current_account,40703,285370575.52496696,RUB,2023-12-27,,0.0017174751894904932,CPTY_CORPORATE_03995,corporate,2024-12-31,True,0.3780146459423172,125,mock_generator,1.0
CURR_ACC_00003996,current_account,40817,47.260778362092914,EUR,2024-04-02,,0.002246782254269681,CPTY_RETAIL_03996,retail,2024-12-31,True,0.6810619969992123,290,mock_generator,1.0
CURR_ACC_00003997,current_account,40702,1071551.3415121743,RUB,2020-08-18,,0.0006104296350266514,CPTY_CORPORATE_03997,corporate,2024-12-31,True,0.416451784488081,228,mock_generator,1.0
CURR_ACC_00003998,current_account,40702,153373704.83700436,RUB,2024-04-09,,0.003261198494228602,CPTY_GOVERNMENT_03998,government,2024-12-31,True,0.7829895836458416,310,mock_generator,1.0
CURR_ACC_00003999,current_account,40703,208849.2831321945,RUB,2022-05-03,,0.002023946768037675,CPTY_CORPORATE_03999,corporate,2024-12-31,True,0.3801751213686618,242,mock_generator,1.0
CURR_ACC_00004000,current_account,40703,1680.8031703527777,USD,2024-10-18,,0.004030052112306219,CPTY_GOVERNMENT_04000,government,2024-12-31,True,0.8472706612118287,272,mock_generator,1.0
CURR_ACC_00004001,current_account,40703,1459.2686680639029,RUB,2022-03-01,,0.0022462356049870557,CPTY_RETAIL_04001,retail,2024-12-31,True,0.6097534115865063,263,mock_generator,1.0
CURR_ACC_00004002,current_account,40702,12672109.236882987,RUB,2020-01-27,,0.0021533940818635688,CPTY_CORPORATE_04002,corporate,2024-12-31,True,0.46158418692664527,229,mock_generator,1.0
CURR_ACC_00004003,current_account,40817,100.0,RUB,2020-04-18,,0.0015442323069438091,CPTY_RETAIL_04003,retail,2024-12-31,True,0.5462001826927401,295,mock_generator,1.0
CURR_ACC_00004004,current_account,40817,5924.0361540478625,RUB,2023-01-21,,0.004480382791355812,CPTY_RETAIL_04004,retail,2024-12-31,True,0.5097653249643347,335,mock_generator,1.0
CURR_ACC_00004005,current_account,40703,6236.818388620524,RUB,2024-11-04,,0.001778706495902458,CPTY_RETAIL_04005,retail,2024-12-31,True,0.6756488961437357,207,mock_generator,1.0
CURR_ACC_00004006,current_account,40702,820345.9657751332,RUB,2024-08-13,,0.004932389860941556,CPTY_CORPORATE_04006,corporate,2024-12-31,True,0.42024972903345825,253,mock_generator,1.0
CURR_ACC_00004007,current_account,40702,1052834.3858245532,RUB,2021-07-12,,0.004510730559098073,CPTY_CORPORATE_04007,corporate,2024-12-31,True,0.30769960689149245,190,mock_generator,1.0
CURR_ACC_00004008,current_account,40817,1267107.0305596585,RUB,2020-08-26,,0.004178480103036311,CPTY_CORPORATE_04008,corporate,2024-12-31,True,0.4553947694135601,159,mock_generator,1.0
CURR_ACC_00004009,current_account,40703,4493363.867914027,RUB,2023-04-12,,0.002100598750752663,CPTY_CORPORATE_04009,corporate,2024-12-31,True,0.4883529563305154,93,mock_generator,1.0
CURR_ACC_00004010,current_account,40817,36525.9988211805,RUB,2023-10-17,,0.0035841093353427907,CPTY_RETAIL_04010,retail,2024-12-31,True,0.5086606192046271,288,mock_generator,1.0
CURR_ACC_00004011,current_account,40702,1559.591916072806,RUB,2021-05-03,,0.0018559839175351861,CPTY_RETAIL_04011,retail,2024-12-31,True,0.5304023585963453,241,mock_generator,1.0
CURR_ACC_00004012,current_account,40702,34871.24742765255,RUB,2024-11-07,,0.00281149514764523,CPTY_RETAIL_04012,retail,2024-12-31,True,0.6985732450190719,246,mock_generator,1.0
CURR_ACC_00004013,current_account,40802,1493904.877570968,RUB,2021-05-11,,0.0023248337249540596,CPTY_CORPORATE_04013,corporate,2024-12-31,True,0.389941077712362,168,mock_generator,1.0
CURR_ACC_00004014,current_account,40817,25676.468254177787,RUB,2021-08-18,,0.00030143968319752636,CPTY_RETAIL_04014,retail,2024-12-31,True,0.6581575738780356,277,mock_generator,1.0
CURR_ACC_00004015,current_account,40703,16463920.091557711,RUB,2023-04-15,,0.0015921715619613686,CPTY_CORPORATE_04015,corporate,2024-12-31,True,0.3351466068905173,114,mock_generator,1.0
CURR_ACC_00004016,current_account,40703,5457721.582222445,RUB,2024-02-22,,0.0038497729872858915,CPTY_CORPORATE_04016,corporate,2024-12-31,True,0.3756815779988142,98,mock_generator,1.0
CURR_ACC_00004017,current_account,40702,442526.03295187413,RUB,2021-04-22,,0.0015561481037337877,CPTY_RETAIL_04017,retail,2024-12-31,True,0.5211579623572623,183,mock_generator,1.0
CURR_ACC_00004018,current_account,40703,557.1395614965738,RUB,2024-02-05,,0.0037487527458542787,CPTY_RETAIL_04018,retail,2024-12-31,True,0.5913454731051396,234,mock_generator,1.0
CURR_ACC_00004019,current_account,40817,1040.557295615937,RUB,2023-09-22,,0.004778629221511887,CPTY_RETAIL_04019,retail,2024-12-31,True,0.6506384704369009,194,mock_generator,1.0
CURR_ACC_00004020,current_account,40817,9704911.94371345,RUB,2020-06-09,,0.004937940661719014,CPTY_CORPORATE_04020,corporate,2024-12-31,True,0.3711547688564545,173,mock_generator,1.0
CURR_ACC_00004021,current_account,40817,26575219.004492424,RUB,2020-04-10,,0.0004602769132236928,CPTY_CORPORATE_04021,corporate,2024-12-31,True,0.3330602884267307,93,mock_generator,1.0
CURR_ACC_00004022,current_account,40817,811158.598766863,RUB,2021-04-06,,0.000324161258501659,CPTY_GOVERNMENT_04022,government,2024-12-31,True,0.7006800499324702,225,mock_generator,1.0
CURR_ACC_00004023,current_account,40702,4812.304390178732,EUR,2024-11-19,,0.0035627807844394177,CPTY_RETAIL_04023,retail,2024-12-31,True,0.5474906350710492,249,mock_generator,1.0
CURR_ACC_00004024,current_account,40702,176010.12915704743,RUB,2024-09-02,,0.004559607309772459,CPTY_CORPORATE_04024,corporate,2024-12-31,True,0.3212610517487032,226,mock_generator,1.0
CURR_ACC_00004025,current_account,40703,2195.6517735403113,RUB,2021-08-11,,0.001579024589058754,CPTY_RETAIL_04025,retail,2024-12-31,True,0.561368276034877,235,mock_generator,1.0
CURR_ACC_00004026,current_account,40817,889276.470004434,RUB,2022-07-25,,0.0022502065851037075,CPTY_CORPORATE_04026,corporate,2024-12-31,True,0.3882485505682789,220,mock_generator,1.0
CURR_ACC_00004027,current_account,40702,5450563.460839023,RUB,2024-01-24,,0.0018222218846340238,CPTY_CORPORATE_04027,corporate,2024-12-31,True,0.49585094853650513,104,mock_generator,1.0
CURR_ACC_00004028,current_account,40702,1929184.524199258,RUB,2021-08-11,,0.0011205406892016807,CPTY_RETAIL_04028,retail,2024-12-31,True,0.5502261013078336,268,mock_generator,1.0
CURR_ACC_00004029,current_account,40817,3122227.016206588,RUB,2023-01-09,,0.0018549823257993064,CPTY_CORPORATE_04029,corporate,2024-12-31,True,0.49095357371353887,187,mock_generator,1.0
CURR_ACC_00004030,current_account,40817,578464.8630080079,RUB,2021-09-21,,0.004973861184585312,CPTY_CORPORATE_04030,corporate,2024-12-31,True,0.41847823348900554,100,mock_generator,1.0
CURR_ACC_00004031,current_account,40817,1576086.7757873526,RUB,2020-09-04,,0.0023899066432604,CPTY_CORPORATE_04031,corporate,2024-12-31,True,0.37213905081856447,122,mock_generator,1.0
CURR_ACC_00004032,current_account,40702,977443.0524165143,RUB,2022-12-18,,0.0007140544383503938,CPTY_CORPORATE_04032,corporate,2024-12-31,True,0.3902108505194589,165,mock_generator,1.0
CURR_ACC_00004033,current_account,40702,217492.35401339794,RUB,2024-06-30,,0.004445680103342666,CPTY_CORPORATE_04033,corporate,2024-12-31,True,0.4220769584080753,151,mock_generator,1.0
CURR_ACC_00004034,current_account,40817,4051653.3535479764,RUB,2021-09-10,,0.0025566844222197267,CPTY_GOVERNMENT_04034,government,2024-12-31,True,0.8569056494321694,241,mock_generator,1.0
CURR_ACC_00004035,current_account,40703,597.307206640491,RUB,2022-01-28,,0.00034470893176647034,CPTY_RETAIL_04035,retail,2024-12-31,True,0.6451926748262208,303,mock_generator,1.0
CURR_ACC_00004036,current_account,40702,20568.869915261737,RUB,2022-03-18,,0.003239487506719793,CPTY_RETAIL_04036,retail,2024-12-31,True,0.654654757341086,233,mock_generator,1.0
CURR_ACC_00004037,current_account,40703,83610.32947818557,RUB,2020-07-11,,0.0012826615573568012,CPTY_RETAIL_04037,retail,2024-12-31,True,0.5556065901037622,246,mock_generator,1.0
CURR_ACC_00004038,current_account,40817,331421.13104630663,EUR,2020-07-12,,0.0046843765246085325,CPTY_GOVERNMENT_04038,government,2024-12-31,True,0.8959657102769649,298,mock_generator,1.0
CURR_ACC_00004039,current_account,40817,2354741.352624832,RUB,2020-05-10,,0.003835998515151621,CPTY_CORPORATE_04039,corporate,2024-12-31,True,0.4483032910572854,152,mock_generator,1.0
CURR_ACC_00004040,current_account,40703,512075.81640809553,RUB,2020-06-11,,0.0015218236576240174,CPTY_CORPORATE_04040,corporate,2024-12-31,True,0.34669697717880565,219,mock_generator,1.0
CURR_ACC_00004041,current_account,40817,12635.165555174219,USD,2020-01-30,,0.001672644191015139,CPTY_CORPORATE_04041,corporate,2024-12-31,True,0.48673016918022416,150,mock_generator,1.0
CURR_ACC_00004042,current_account,40702,22124476.454034016,RUB,2024-07-24,,0.00014229167967628632,CPTY_CORPORATE_04042,corporate,2024-12-31,True,0.32615737204762124,199,mock_generator,1.0
CURR_ACC_00004043,current_account,40703,4367748.859600713,RUB,2022-10-01,,0.0035663804300543,CPTY_GOVERNMENT_04043,government,2024-12-31,True,0.8486063162802008,191,mock_generator,1.0
CURR_ACC_00004044,current_account,40702,150.17603919155525,USD,2021-06-30,,0.004851333659624039,CPTY_RETAIL_04044,retail,2024-12-31,True,0.6600004430796184,224,mock_generator,1.0
CURR_ACC_00004045,current_account,40817,11702786.289492851,RUB,2021-07-29,,0.0017557541992541336,CPTY_CORPORATE_04045,corporate,2024-12-31,True,0.36867701600925545,128,mock_generator,1.0
CURR_ACC_00004046,current_account,40702,1291526.8072980735,RUB,2021-12-05,,0.004903701824934111,CPTY_RETAIL_04046,retail,2024-12-31,True,0.6225238828472061,340,mock_generator,1.0
CURR_ACC_00004047,current_account,40703,29530.10653475884,RUB,2022-04-04,,0.004452615223275226,CPTY_RETAIL_04047,retail,2024-12-31,True,0.6832919406076192,353,mock_generator,1.0
CURR_ACC_00004048,current_account,40702,29357954.36554438,RUB,2021-08-02,,0.0007267386453672204,CPTY_CORPORATE_04048,corporate,2024-12-31,True,0.48035042970445235,219,mock_generator,1.0
CURR_ACC_00004049,current_account,40702,20903.497804831783,RUB,2022-02-09,,0.0029520094731991043,CPTY_RETAIL_04049,retail,2024-12-31,True,0.5303214156223358,216,mock_generator,1.0
CURR_ACC_00004050,current_account,40802,9187731.467036076,RUB,2021-11-29,,0.0020146843171514554,CPTY_CORPORATE_04050,corporate,2024-12-31,True,0.479236735928661,146,mock_generator,1.0
CURR_ACC_00004051,current_account,40703,48304.160390071214,RUB,2022-11-12,,4.740007991152262e-05,CPTY_RETAIL_04051,retail,2024-12-31,True,0.6445295233254371,240,mock_generator,1.0
CURR_ACC_00004052,current_account,40817,751708.7506885228,RUB,2020-07-01,,0.0037775244244680588,CPTY_RETAIL_04052,retail,2024-12-31,True,0.5986249968934575,350,mock_generator,1.0
CURR_ACC_00004053,current_account,40802,3695.296810414944,RUB,2022-12-23,,0.0049014493892199935,CPTY_RETAIL_04053,retail,2024-12-31,True,0.6683678720131014,310,mock_generator,1.0
CURR_ACC_00004054,current_account,40817,40553736.15749932,RUB,2024-03-30,,0.004816791364810025,CPTY_CORPORATE_04054,corporate,2024-12-31,True,0.4394392651876263,93,mock_generator,1.0
CURR_ACC_00004055,current_account,40703,772.9839578492292,RUB,2022-07-13,,0.0014624835479581804,CPTY_RETAIL_04055,retail,2024-12-31,True,0.614615131715657,252,mock_generator,1.0
CURR_ACC_00004056,current_account,40702,20010.366160480935,RUB,2023-05-09,,0.0014120333308769838,CPTY_RETAIL_04056,retail,2024-12-31,True,0.616292980153575,340,mock_generator,1.0
CURR_ACC_00004057,current_account,40702,753254.2944504427,RUB,2022-04-19,,0.004910324711301043,CPTY_CORPORATE_04057,corporate,2024-12-31,True,0.43317512701367755,110,mock_generator,1.0
CURR_ACC_00004058,current_account,40802,164538.73274147836,RUB,2022-04-22,,0.0034207093342389534,CPTY_RETAIL_04058,retail,2024-12-31,True,0.6155419006787953,244,mock_generator,1.0
CURR_ACC_00004059,current_account,40703,302.1951896738735,RUB,2021-10-29,,0.004667110944606166,CPTY_RETAIL_04059,retail,2024-12-31,True,0.6999087009968825,246,mock_generator,1.0
CURR_ACC_00004060,current_account,40802,537433.1157420222,RUB,2020-05-17,,0.00486041124145345,CPTY_CORPORATE_04060,corporate,2024-12-31,True,0.47545586391958533,148,mock_generator,1.0
CURR_ACC_00004061,current_account,40702,3421.6807124795523,RUB,2023-07-05,,0.0004712764379661255,CPTY_RETAIL_04061,retail,2024-12-31,True,0.6069717062612645,214,mock_generator,1.0
CURR_ACC_00004062,current_account,40802,116015.3001191443,RUB,2022-12-18,,0.00029606951900711055,CPTY_RETAIL_04062,retail,2024-12-31,True,0.5070685001190344,349,mock_generator,1.0
CURR_ACC_00004063,current_account,40703,9913.833059812512,RUB,2022-04-13,,0.004631054951094345,CPTY_RETAIL_04063,retail,2024-12-31,True,0.5057820356419013,349,mock_generator,1.0
CURR_ACC_00004064,current_account,40702,3759793.499039303,RUB,2021-12-15,,0.004901905528426452,CPTY_CORPORATE_04064,corporate,2024-12-31,True,0.4256738007350811,227,mock_generator,1.0
CURR_ACC_00004065,current_account,40703,39279.23211155215,RUB,2021-09-21,,0.0015224178701999786,CPTY_CORPORATE_04065,corporate,2024-12-31,True,0.45122981988182753,152,mock_generator,1.0
CURR_ACC_00004066,current_account,40802,6358.661677000002,RUB,2020-08-21,,0.0005379420686634922,CPTY_CORPORATE_04066,corporate,2024-12-31,True,0.4624600785934459,263,mock_generator,1.0
CURR_ACC_00004067,current_account,40702,12099854.416810201,RUB,2024-08-07,,0.0036460832798578193,CPTY_CORPORATE_04067,corporate,2024-12-31,True,0.3110836764089598,255,mock_generator,1.0
CURR_ACC_00004068,current_account,40802,1615.9414425586394,USD,2021-05-15,,0.002121079260893983,CPTY_RETAIL_04068,retail,2024-12-31,True,0.5919097277045983,289,mock_generator,1.0
CURR_ACC_00004069,current_account,40817,31411.05123210217,RUB,2020-08-11,,0.0026399670016272318,CPTY_RETAIL_04069,retail,2024-12-31,True,0.5048073698565143,298,mock_generator,1.0
CURR_ACC_00004070,current_account,40703,8977.692987065278,RUB,2022-09-02,,0.001930575069128681,CPTY_RETAIL_04070,retail,2024-12-31,True,0.6208011681111827,309,mock_generator,1.0
CURR_ACC_00004071,current_account,40817,2341.6748173830283,RUB,2021-10-31,,0.004117920930028435,CPTY_RETAIL_04071,retail,2024-12-31,True,0.5435929821338268,196,mock_generator,1.0
CURR_ACC_00004072,current_account,40702,216173.8415099432,RUB,2023-12-07,,3.896263329966343e-05,CPTY_RETAIL_04072,retail,2024-12-31,True,0.6393346983609474,335,mock_generator,1.0
CURR_ACC_00004073,current_account,40802,1101544.9431322098,RUB,2022-12-19,,0.002001212547372669,CPTY_CORPORATE_04073,corporate,2024-12-31,True,0.41589089868363976,115,mock_generator,1.0
CURR_ACC_00004074,current_account,40702,3463.9222153002033,RUB,2024-02-14,,0.004479228628783713,CPTY_RETAIL_04074,retail,2024-12-31,True,0.6156770047180249,250,mock_generator,1.0
CURR_ACC_00004075,current_account,40817,672.6412722328167,RUB,2020-06-19,,0.0044143363770406145,CPTY_RETAIL_04075,retail,2024-12-31,True,0.5595740107941541,289,mock_generator,1.0
CURR_ACC_00004076,current_account,40802,53677.358683274346,RUB,2020-06-15,,0.0009891314220840269,CPTY_RETAIL_04076,retail,2024-12-31,True,0.5385561563467185,202,mock_generator,1.0
