instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,account_type,correspondent_bank,is_required_reserve,data_source,version
CORR_ACC_00001614,correspondent_account,30102,59515775.45051329,RUB,2020-03-05,,0.0006006173921533157,BANK_114,bank,2024-12-31,nostro,Bank_114,False,mock_generator,1.0
CORR_ACC_00001615,correspondent_account,30109,-157742062.7322369,RUB,2019-05-01,,0.0007726371707767868,BANK_115,bank,2024-12-31,loro,Bank_115,False,mock_generator,1.0
CORR_ACC_00001616,correspondent_account,30110,82181326.57333036,RUB,2021-01-15,,0.0008439440115972035,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001617,correspondent_account,30110,66030.0056693042,USD,2019-08-26,,0.0006749560044591219,BANK_117,bank,2024-12-31,nostro,Bank_117,False,mock_generator,1.0
CORR_ACC_00001618,correspondent_account,30109,180008.58292019073,EUR,2024-02-11,,0.0005398508616528773,BANK_118,bank,2024-12-31,nostro,Bank_118,False,mock_generator,1.0
CORR_ACC_00001619,correspondent_account,30110,31663591.38660212,RUB,2016-05-29,,0.0004114395484183676,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001620,correspondent_account,30114,10235638.702266714,RUB,2023-11-07,,0.000261514463228829,BANK_120,bank,2024-12-31,nostro,Bank_120,False,mock_generator,1.0
CORR_ACC_00001621,correspondent_account,30109,-56009.618770852794,USD,2016-07-01,,5.089765579949457e-05,BANK_121,bank,2024-12-31,loro,Bank_121,False,mock_generator,1.0
CORR_ACC_00001622,correspondent_account,30102,14437191.182725092,RUB,2018-11-12,,0.0005879318324394695,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001623,correspondent_account,30102,49817.121238321786,EUR,2019-05-09,,0.00018299771743884665,BANK_123,bank,2024-12-31,nostro,Bank_123,False,mock_generator,1.0
CORR_ACC_00001624,correspondent_account,30109,62464800.12969936,RUB,2021-03-26,,0.00039397533414905843,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001625,correspondent_account,30109,198188789.17368624,RUB,2016-12-25,,0.0008050934579960193,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001626,correspondent_account,30102,-39244.49561208868,EUR,2016-09-30,,0.00046075858033710354,BANK_126,bank,2024-12-31,loro,Bank_126,False,mock_generator,1.0
CORR_ACC_00001627,correspondent_account,30110,218026.06518314866,CNY,2023-04-28,,0.0006318516416943551,BANK_127,bank,2024-12-31,nostro,Bank_127,False,mock_generator,1.0
CORR_ACC_00001628,correspondent_account,30110,209684977.97576627,RUB,2021-12-18,,0.00043957778917789195,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001629,correspondent_account,30114,240600.70923642546,CNY,2022-08-28,,0.000818630016458785,BANK_129,bank,2024-12-31,nostro,Bank_129,False,mock_generator,1.0
CORR_ACC_00001630,correspondent_account,30110,-4957616.932553285,RUB,2022-12-18,,1.3394358224973592e-05,BANK_130,bank,2024-12-31,loro,Bank_130,False,mock_generator,1.0
CORR_ACC_00001631,correspondent_account,30114,32036798.700856313,RUB,2023-04-07,,1.3223490233289504e-06,BANK_131,bank,2024-12-31,nostro,Bank_131,False,mock_generator,1.0
CORR_ACC_00001632,correspondent_account,30114,-12009853.7798404,RUB,2024-01-29,,0.0005655932956277613,BANK_132,bank,2024-12-31,loro,Bank_132,False,mock_generator,1.0
CORR_ACC_00001633,correspondent_account,30102,4110930.557527559,RUB,2017-07-31,,0.0009137867174201945,BANK_133,bank,2024-12-31,nostro,Bank_133,False,mock_generator,1.0
CORR_ACC_00001634,correspondent_account,30114,160053.5647931082,USD,2016-10-24,,1.517961631709186e-05,BANK_134,bank,2024-12-31,nostro,Bank_134,False,mock_generator,1.0
CORR_ACC_00001635,correspondent_account,30114,-49861.44950367129,EUR,2018-08-16,,0.0004632469448544521,BANK_135,bank,2024-12-31,loro,Bank_135,False,mock_generator,1.0
CORR_ACC_00001636,correspondent_account,30110,66521.61251956019,USD,2018-05-08,,0.00026430983130705553,BANK_136,bank,2024-12-31,nostro,Bank_136,False,mock_generator,1.0
CORR_ACC_00001637,correspondent_account,30110,77287240.6193735,RUB,2017-12-17,,0.0005591923024249322,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001638,correspondent_account,30109,1819542.9388377112,USD,2017-04-08,,0.00029142046352170824,BANK_138,bank,2024-12-31,nostro,Bank_138,False,mock_generator,1.0
CORR_ACC_00001639,correspondent_account,30114,324008.589023923,EUR,2021-03-06,,0.00019319116417645978,BANK_139,bank,2024-12-31,nostro,Bank_139,False,mock_generator,1.0
CORR_ACC_00001640,correspondent_account,30102,1262887.829285423,RUB,2024-06-15,,7.832158422901847e-05,BANK_140,bank,2024-12-31,nostro,Bank_140,False,mock_generator,1.0
CORR_ACC_00001641,correspondent_account,30114,-31330.39237821139,USD,2019-05-26,,0.0003894262454858645,BANK_141,bank,2024-12-31,loro,Bank_141,False,mock_generator,1.0
CORR_ACC_00001642,correspondent_account,30110,29647383.447920807,RUB,2018-10-28,,0.000650211797524554,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001643,correspondent_account,30110,50360361.62650076,RUB,2019-06-26,,0.0006618922544653885,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001644,correspondent_account,30109,140178.5245243978,CNY,2018-07-11,,0.00015039032660777007,BANK_144,bank,2024-12-31,nostro,Bank_144,False,mock_generator,1.0
CORR_ACC_00001645,correspondent_account,30114,-10050.484624449191,USD,2022-11-28,,0.0005922933622665984,BANK_145,bank,2024-12-31,loro,Bank_145,False,mock_generator,1.0
CORR_ACC_00001646,correspondent_account,30114,171542.2204628298,USD,2022-04-24,,0.000640306696565167,BANK_146,bank,2024-12-31,nostro,Bank_146,False,mock_generator,1.0
CORR_ACC_00001647,correspondent_account,30110,-148669.11224152922,RUB,2015-02-14,,0.00034167851328695373,BANK_147,bank,2024-12-31,loro,Bank_147,False,mock_generator,1.0
CORR_ACC_00001648,correspondent_account,30114,54904.20123106235,USD,2018-12-04,,6.739542110060948e-05,BANK_148,bank,2024-12-31,nostro,Bank_148,False,mock_generator,1.0
CORR_ACC_00001649,correspondent_account,30110,-15243536.081723588,RUB,2019-09-21,,0.00012561584825126614,BANK_149,bank,2024-12-31,loro,Bank_149,False,mock_generator,1.0
CORR_ACC_00001650,correspondent_account,30109,-154192.43197081413,USD,2021-12-13,,0.00017958135418377798,BANK_000,bank,2024-12-31,loro,Bank_000,False,mock_generator,1.0
CORR_ACC_00001651,correspondent_account,30110,-588.2352941176471,USD,2023-11-19,,0.0007484157817007185,BANK_001,bank,2024-12-31,loro,Bank_001,False,mock_generator,1.0
CORR_ACC_00001652,correspondent_account,30114,-7899.75899962469,USD,2017-06-13,,0.00045707167220242597,BANK_002,bank,2024-12-31,loro,Bank_002,False,mock_generator,1.0
CORR_ACC_00001653,correspondent_account,30102,-506682.80314163637,EUR,2016-11-03,,0.00036970517300543806,BANK_003,bank,2024-12-31,loro,Bank_003,False,mock_generator,1.0
CORR_ACC_00001654,correspondent_account,30110,-39896.66598098658,USD,2017-08-02,,0.00017719560163595075,BANK_004,bank,2024-12-31,loro,Bank_004,False,mock_generator,1.0
CORR_ACC_00001655,correspondent_account,30114,4632644.94728682,RUB,2015-08-25,,0.0008908738888702496,BANK_005,bank,2024-12-31,nostro,Bank_005,False,mock_generator,1.0
CORR_ACC_00001656,correspondent_account,30114,61609565.031082995,RUB,2017-08-06,,0.00035710366046475477,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001657,correspondent_account,30114,128343.7487914894,EUR,2017-06-21,,0.0006443586099853008,BANK_007,bank,2024-12-31,nostro,Bank_007,False,mock_generator,1.0
CORR_ACC_00001658,correspondent_account,30114,19361.427932395516,EUR,2016-05-12,,0.0004561406864359509,BANK_008,bank,2024-12-31,nostro,Bank_008,False,mock_generator,1.0
CORR_ACC_00001659,correspondent_account,30110,-1403356.1475796297,RUB,2023-10-09,,0.000792399268721318,BANK_009,bank,2024-12-31,loro,Bank_009,False,mock_generator,1.0
CORR_ACC_00001660,correspondent_account,30110,38715311.19160956,RUB,2022-10-10,,0.00032828149786018936,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001661,correspondent_account,30110,3817940.3744860976,RUB,2020-10-16,,0.00011755841226798859,BANK_011,bank,2024-12-31,nostro,Bank_011,False,mock_generator,1.0
CORR_ACC_00001662,correspondent_account,30114,-50943.02869139612,USD,2015-04-04,,0.00016246666643138165,BANK_012,bank,2024-12-31,loro,Bank_012,False,mock_generator,1.0
CORR_ACC_00001663,correspondent_account,30110,65123146.39335931,RUB,2018-09-01,,0.0008338700381164987,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001664,correspondent_account,30102,16661376.674898323,RUB,2018-06-18,,0.0005757869981207316,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001665,correspondent_account,30114,6601406.842867195,RUB,2024-03-07,,0.0003965849703856457,BANK_015,bank,2024-12-31,nostro,Bank_015,False,mock_generator,1.0
CORR_ACC_00001666,correspondent_account,30110,491269.390306715,EUR,2020-05-09,,0.0007751676909070388,BANK_016,bank,2024-12-31,nostro,Bank_016,False,mock_generator,1.0
CORR_ACC_00001667,correspondent_account,30102,12218.14801768773,USD,2020-01-17,,0.00042784509034289315,BANK_017,bank,2024-12-31,nostro,Bank_017,False,mock_generator,1.0
CORR_ACC_00001668,correspondent_account,30114,-70306024.46050039,RUB,2021-05-02,,0.00033057960005839957,BANK_018,bank,2024-12-31,loro,Bank_018,False,mock_generator,1.0
CORR_ACC_00001669,correspondent_account,30109,-24284.786943954936,USD,2020-11-12,,0.0008821227634324162,BANK_019,bank,2024-12-31,loro,Bank_019,False,mock_generator,1.0
CORR_ACC_00001670,correspondent_account,30114,-25025039.86216515,RUB,2023-01-26,,4.565465514810963e-06,BANK_020,bank,2024-12-31,loro,Bank_020,False,mock_generator,1.0
CORR_ACC_00001671,correspondent_account,30109,12782678.873411264,RUB,2021-08-09,,0.0007158159638388115,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001672,correspondent_account,30110,21311361.346166283,RUB,2019-08-10,,0.0002601792413252306,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001673,correspondent_account,30114,-1254512.4083021178,RUB,2023-05-13,,0.000964768533788295,BANK_023,bank,2024-12-31,loro,Bank_023,False,mock_generator,1.0
CORR_ACC_00001674,correspondent_account,30110,40456156.38591706,RUB,2019-07-22,,0.000615319679598321,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001675,correspondent_account,30102,320500.41733243375,EUR,2020-03-14,,0.00043600057782978145,BANK_025,bank,2024-12-31,nostro,Bank_025,False,mock_generator,1.0
CORR_ACC_00001676,correspondent_account,30109,-41668.65418232508,EUR,2018-06-02,,0.00034762526260800945,BANK_026,bank,2024-12-31,loro,Bank_026,False,mock_generator,1.0
CORR_ACC_00001677,correspondent_account,30114,225451.9435745488,EUR,2016-07-25,,0.0005513710265006686,BANK_027,bank,2024-12-31,nostro,Bank_027,False,mock_generator,1.0
CORR_ACC_00001678,correspondent_account,30110,36532102.43475927,RUB,2022-10-02,,0.0005777969556148663,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001679,correspondent_account,30110,119481.85511954363,EUR,2024-04-29,,0.00037297291911444645,BANK_029,bank,2024-12-31,nostro,Bank_029,False,mock_generator,1.0
CORR_ACC_00001680,correspondent_account,30110,4735731.026111724,RUB,2022-08-16,,0.0009309204852502278,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001681,correspondent_account,30102,40433916.38319165,RUB,2018-07-04,,0.0008631995849274448,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001682,correspondent_account,30114,7748341.3536416385,RUB,2018-07-22,,0.0003094735176447211,BANK_032,bank,2024-12-31,nostro,Bank_032,False,mock_generator,1.0
CORR_ACC_00001683,correspondent_account,30114,1800571.360484155,RUB,2017-09-07,,0.0004033363683487906,BANK_033,bank,2024-12-31,nostro,Bank_033,False,mock_generator,1.0
CORR_ACC_00001684,correspondent_account,30114,-121654.0251954777,EUR,2021-05-11,,0.0009944000880093395,BANK_034,bank,2024-12-31,loro,Bank_034,False,mock_generator,1.0
CORR_ACC_00001685,correspondent_account,30110,247892.19885170207,CNY,2020-07-11,,0.000594935861948631,BANK_035,bank,2024-12-31,nostro,Bank_035,False,mock_generator,1.0
CORR_ACC_00001686,correspondent_account,30109,-242117.82168615496,USD,2022-08-21,,0.0004109635501116704,BANK_036,bank,2024-12-31,loro,Bank_036,False,mock_generator,1.0
CORR_ACC_00001687,correspondent_account,30114,21602.050552302135,CNY,2024-01-18,,0.0005643216184034752,BANK_037,bank,2024-12-31,nostro,Bank_037,False,mock_generator,1.0
CORR_ACC_00001688,correspondent_account,30102,1572093034.2721527,RUB,2017-07-31,,0.0007916593652327984,BANK_038,bank,2024-12-31,nostro,Bank_038,False,mock_generator,1.0
CORR_ACC_00001689,correspondent_account,30109,18790542.067221396,RUB,2019-10-16,,0.0009919065268172006,BANK_039,bank,2024-12-31,nostro,Bank_039,False,mock_generator,1.0
CORR_ACC_00001690,correspondent_account,30114,2644098.358596919,RUB,2018-05-23,,0.0001875500203931838,BANK_040,bank,2024-12-31,nostro,Bank_040,False,mock_generator,1.0
CORR_ACC_00001691,correspondent_account,30114,-5394.489708371742,EUR,2020-07-11,,0.00039772691500384797,BANK_041,bank,2024-12-31,loro,Bank_041,False,mock_generator,1.0
CORR_ACC_00001692,correspondent_account,30109,-5623.4583555792,USD,2021-03-06,,0.0002714414786118412,BANK_042,bank,2024-12-31,loro,Bank_042,False,mock_generator,1.0
CORR_ACC_00001693,correspondent_account,30110,-135974.03484188195,RUB,2022-06-06,,0.000640438361536799,BANK_043,bank,2024-12-31,loro,Bank_043,False,mock_generator,1.0
CORR_ACC_00001694,correspondent_account,30110,14405.784134108853,USD,2017-03-21,,0.00024823638902129157,BANK_044,bank,2024-12-31,nostro,Bank_044,False,mock_generator,1.0
CORR_ACC_00001695,correspondent_account,30110,3828021.677445196,RUB,2017-12-07,,0.0009863312552639703,BANK_045,bank,2024-12-31,nostro,Bank_045,False,mock_generator,1.0
CORR_ACC_00001696,correspondent_account,30110,187667.3174746229,USD,2016-05-20,,0.0003353145913089526,BANK_046,bank,2024-12-31,nostro,Bank_046,False,mock_generator,1.0
CORR_ACC_00001697,correspondent_account,30109,3547.9714118223933,USD,2019-02-18,,0.00043973529269356076,BANK_047,bank,2024-12-31,nostro,Bank_047,False,mock_generator,1.0
CORR_ACC_00001698,correspondent_account,30109,678064.7239804629,CNY,2021-10-05,,3.865548690665488e-05,BANK_048,bank,2024-12-31,nostro,Bank_048,False,mock_generator,1.0
CORR_ACC_00001699,correspondent_account,30102,-6213718.738973624,RUB,2019-05-11,,0.0003499765393918709,BANK_049,bank,2024-12-31,loro,Bank_049,False,mock_generator,1.0
CORR_ACC_00001700,correspondent_account,30114,2335284.7636148273,RUB,2022-02-18,,0.0008950973573527599,BANK_050,bank,2024-12-31,nostro,Bank_050,False,mock_generator,1.0
CORR_ACC_00001701,correspondent_account,30110,-8148230.759768735,RUB,2017-03-13,,0.00037744734839479277,BANK_051,bank,2024-12-31,loro,Bank_051,False,mock_generator,1.0
CORR_ACC_00001702,correspondent_account,30110,33339300.486948162,RUB,2021-02-07,,5.3667554834676114e-05,BANK_052,bank,2024-12-31,nostro,Bank_052,False,mock_generator,1.0
CORR_ACC_00001703,correspondent_account,30110,-5510.033586706214,EUR,2022-05-25,,0.00027172654713732814,BANK_053,bank,2024-12-31,loro,Bank_053,False,mock_generator,1.0
CORR_ACC_00001704,correspondent_account,30110,13419697.139478937,RUB,2023-12-09,,0.000952268383404758,BANK_054,bank,2024-12-31,nostro,Bank_054,False,mock_generator,1.0
CORR_ACC_00001705,correspondent_account,30110,91359779.58499892,RUB,2019-07-29,,0.00045296208283784683,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001706,correspondent_account,30114,507519.94234768045,USD,2023-04-25,,0.00045312330074482503,BANK_056,bank,2024-12-31,nostro,Bank_056,False,mock_generator,1.0
CORR_ACC_00001707,correspondent_account,30114,19038464.14542145,RUB,2017-01-09,,0.00030220501587275753,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001708,correspondent_account,30102,298039.4221189674,USD,2022-03-08,,0.0008115172850599059,BANK_058,bank,2024-12-31,nostro,Bank_058,False,mock_generator,1.0
CORR_ACC_00001709,correspondent_account,30109,4629176.864494269,RUB,2023-07-04,,0.000609111787545216,BANK_059,bank,2024-12-31,nostro,Bank_059,False,mock_generator,1.0
CORR_ACC_00001710,correspondent_account,30114,-1832.5865115147838,USD,2018-11-19,,0.0006535334510955763,BANK_060,bank,2024-12-31,loro,Bank_060,False,mock_generator,1.0
CORR_ACC_00001711,correspondent_account,30110,2831544.5039575053,RUB,2022-02-06,,0.00032790833179956397,BANK_061,bank,2024-12-31,nostro,Bank_061,False,mock_generator,1.0
CORR_ACC_00001712,correspondent_account,30102,72212097.2204745,RUB,2024-01-04,,0.00010757836713608327,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001713,correspondent_account,30102,978834.2418252575,EUR,2017-01-17,,0.0002048928900994819,BANK_063,bank,2024-12-31,nostro,Bank_063,False,mock_generator,1.0
CORR_ACC_00001714,correspondent_account,30102,-233289.2394048421,USD,2021-03-28,,0.00037018298861460076,BANK_064,bank,2024-12-31,loro,Bank_064,False,mock_generator,1.0
CORR_ACC_00001715,correspondent_account,30102,-183469.39282130133,RUB,2024-04-25,,0.0005451705247963589,BANK_065,bank,2024-12-31,loro,Bank_065,False,mock_generator,1.0
CORR_ACC_00001716,correspondent_account,30102,5703.838454544357,EUR,2019-04-26,,0.0007786478430606684,BANK_066,bank,2024-12-31,nostro,Bank_066,False,mock_generator,1.0
CORR_ACC_00001717,correspondent_account,30102,-656113.5872148317,RUB,2018-06-21,,3.056296005005133e-05,BANK_067,bank,2024-12-31,loro,Bank_067,False,mock_generator,1.0
CORR_ACC_00001718,correspondent_account,30102,190814019.5717891,RUB,2017-01-31,,6.57592574738396e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001719,correspondent_account,30102,1686273.395073361,CNY,2022-07-11,,0.00037747501904892504,BANK_069,bank,2024-12-31,nostro,Bank_069,False,mock_generator,1.0
CORR_ACC_00001720,correspondent_account,30114,62738.40520334979,USD,2018-04-07,,0.0005993971922884838,BANK_070,bank,2024-12-31,nostro,Bank_070,False,mock_generator,1.0
CORR_ACC_00001721,correspondent_account,30110,19855325.783448055,RUB,2018-03-30,,0.0003835971433637652,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001722,correspondent_account,30114,26806830.251788925,RUB,2021-12-25,,0.0005064182030687192,BANK_072,bank,2024-12-31,nostro,Bank_072,False,mock_generator,1.0
CORR_ACC_00001723,correspondent_account,30114,4009430.007105661,USD,2015-09-13,,0.0006055203043860868,BANK_073,bank,2024-12-31,nostro,Bank_073,False,mock_generator,1.0
CORR_ACC_00001724,correspondent_account,30109,67084.76477937079,USD,2016-04-25,,0.0002552784347612498,BANK_074,bank,2024-12-31,nostro,Bank_074,False,mock_generator,1.0
CORR_ACC_00001725,correspondent_account,30109,13989.32958982721,EUR,2018-08-11,,0.0001730441552412625,BANK_075,bank,2024-12-31,nostro,Bank_075,False,mock_generator,1.0
CORR_ACC_00001726,correspondent_account,30110,15333.906489403464,CNY,2015-11-07,,0.00015232569532948337,BANK_076,bank,2024-12-31,nostro,Bank_076,False,mock_generator,1.0
CORR_ACC_00001727,correspondent_account,30114,-3063481.2721798583,RUB,2015-05-28,,0.00024522027719307485,BANK_077,bank,2024-12-31,loro,Bank_077,False,mock_generator,1.0
CORR_ACC_00001728,correspondent_account,30102,2015025.353528912,EUR,2019-10-16,,0.0007914749135032406,BANK_078,bank,2024-12-31,nostro,Bank_078,False,mock_generator,1.0
CORR_ACC_00001729,correspondent_account,30102,10000000.0,RUB,2021-09-05,,0.0006982508425718046,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001730,correspondent_account,30102,18281796.55586122,RUB,2022-12-09,,0.00034218112020727767,BANK_080,bank,2024-12-31,nostro,Bank_080,False,mock_generator,1.0
CORR_ACC_00001731,correspondent_account,30109,3360690.127267449,RUB,2020-10-09,,0.0007146801463788848,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001732,correspondent_account,30110,-3035430.8277234747,RUB,2023-12-07,,0.00033204391988983316,BANK_082,bank,2024-12-31,loro,Bank_082,False,mock_generator,1.0
CORR_ACC_00001733,correspondent_account,30109,60063868.96942171,RUB,2016-11-02,,0.0006214812253584749,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001734,correspondent_account,30114,23170149.930144925,RUB,2022-05-03,,0.0004805697596325542,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001735,correspondent_account,30102,19628.697027755094,USD,2016-06-03,,0.00019954791600818223,BANK_085,bank,2024-12-31,nostro,Bank_085,False,mock_generator,1.0
CORR_ACC_00001736,correspondent_account,30109,-10115.243178745359,USD,2019-10-03,,0.0003550086306305283,BANK_086,bank,2024-12-31,loro,Bank_086,False,mock_generator,1.0
CORR_ACC_00001737,correspondent_account,30114,4616747.671206785,RUB,2016-08-14,,0.0005428171987148679,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001738,correspondent_account,30109,107787882.59114926,RUB,2017-02-18,,6.645422989364759e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001739,correspondent_account,30114,3321877.932922598,EUR,2023-02-06,,0.00025292548442898166,BANK_089,bank,2024-12-31,nostro,Bank_089,False,mock_generator,1.0
CORR_ACC_00001740,correspondent_account,30110,79700126.58817573,RUB,2023-08-30,,0.0005275104684609481,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001741,correspondent_account,30109,100573.92148331973,RUB,2018-04-15,,0.0007193118478758052,BANK_091,bank,2024-12-31,nostro,Bank_091,False,mock_generator,1.0
CORR_ACC_00001742,correspondent_account,30110,-151373.07915685367,RUB,2018-04-07,,0.0008952121116236159,BANK_092,bank,2024-12-31,loro,Bank_092,False,mock_generator,1.0
CORR_ACC_00001743,correspondent_account,30109,-3061640.0472912686,RUB,2019-09-13,,0.00018173160796940434,BANK_093,bank,2024-12-31,loro,Bank_093,False,mock_generator,1.0
CORR_ACC_00001744,correspondent_account,30109,3089640.6122610187,RUB,2020-09-14,,0.0007949952867082258,BANK_094,bank,2024-12-31,nostro,Bank_094,False,mock_generator,1.0
CORR_ACC_00001745,correspondent_account,30102,322681779.4791851,RUB,2021-10-07,,0.00029324734770993344,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001746,correspondent_account,30102,172398.80168050688,EUR,2017-09-12,,0.000464507866938934,BANK_096,bank,2024-12-31,nostro,Bank_096,False,mock_generator,1.0
CORR_ACC_00001747,correspondent_account,30114,12225864.462481946,RUB,2018-11-09,,0.0009425411453084641,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001748,correspondent_account,30114,42272525.34667318,RUB,2022-12-17,,8.550441093892968e-05,BANK_098,bank,2024-12-31,nostro,Bank_098,False,mock_generator,1.0
CORR_ACC_00001749,correspondent_account,30110,189667759.31526545,RUB,2023-12-23,,0.0008276643239789765,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001750,correspondent_account,30109,24374.151997069934,EUR,2023-12-19,,0.0006632939715244756,BANK_100,bank,2024-12-31,nostro,Bank_100,False,mock_generator,1.0
CORR_ACC_00001751,correspondent_account,30110,182904.0893776101,USD,2022-07-03,,7.035521338606632e-06,BANK_101,bank,2024-12-31,nostro,Bank_101,False,mock_generator,1.0
CORR_ACC_00001752,correspondent_account,30109,20338141.488650348,RUB,2015-09-21,,6.423265040495441e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00001753,correspondent_account,30110,-700886.3042916479,RUB,2023-09-07,,0.0009452401698308323,BANK_103,bank,2024-12-31,loro,Bank_103,False,mock_generator,1.0
CORR_ACC_00001754,correspondent_account,30114,12291353.838018725,RUB,2015-09-09,,0.0008035632751354088,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001755,correspondent_account,30102,60069.52981549475,USD,2020-03-21,,0.0001195503839681319,BANK_105,bank,2024-12-31,nostro,Bank_105,False,mock_generator,1.0
CORR_ACC_00001756,correspondent_account,30110,8351960.912899198,RUB,2023-09-05,,2.26319715305906e-05,BANK_106,bank,2024-12-31,nostro,Bank_106,False,mock_generator,1.0
CORR_ACC_00001757,correspondent_account,30109,205140.65455016735,CNY,2022-11-07,,0.0003262506716991505,BANK_107,bank,2024-12-31,nostro,Bank_107,False,mock_generator,1.0
CORR_ACC_00001758,correspondent_account,30109,47860180.103521384,RUB,2020-05-21,,7.323523976939817e-05,BANK_108,bank,2024-12-31,nostro,Bank_108,False,mock_generator,1.0
CORR_ACC_00001759,correspondent_account,30114,-371471.8891697214,USD,2022-02-27,,0.0007922690540104361,BANK_109,bank,2024-12-31,loro,Bank_109,False,mock_generator,1.0
CORR_ACC_00001760,correspondent_account,30110,19488607.33052606,RUB,2017-05-20,,0.00048739965682657107,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00001761,correspondent_account,30114,-27925829.030275438,RUB,2019-02-07,,0.0009712659823433807,BANK_111,bank,2024-12-31,loro,Bank_111,False,mock_generator,1.0
CORR_ACC_00001762,correspondent_account,30109,7055.385963895394,EUR,2023-03-20,,0.00037908137514573443,BANK_112,bank,2024-12-31,nostro,Bank_112,False,mock_generator,1.0
CORR_ACC_00001763,correspondent_account,30109,2415394.9642563057,RUB,2016-10-04,,0.0009962407435110763,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
