instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,repo_rate,collateral_type,collateral_value,haircut,data_source,version
RREPO_00001552,reverse_repo,50402,5000000.0,RUB,2024-12-29,2025-01-12,0.15758299543371496,RREPO_CPTY_032,bank,2024-12-31,0.15758299543371496,OFZ,5121706.221683095,0.024341244336618998,mock_generator,1.0
RREPO_00001553,reverse_repo,50402,20140065.24488217,RUB,2024-12-26,2025-01-25,0.15659033892491125,RREPO_CPTY_033,bank,2024-12-31,0.15659033892491125,OFZ,21036983.472306695,0.0445340278950906,mock_generator,1.0
RREPO_00001554,reverse_repo,50402,14223545.067959778,RUB,2024-12-29,2025-01-05,0.1533166795988544,RREPO_CPTY_034,bank,2024-12-31,0.1533166795988544,CBR_Bonds,14535764.921108449,0.02195091671287931,mock_generator,1.0
RREPO_00001555,reverse_repo,50401,107483000.68022682,RUB,2024-12-25,2025-01-01,0.15666239071985535,RREPO_CPTY_035,bank,2024-12-31,0.15666239071985535,Corporate_Bonds,114782135.91781482,0.06790967121678788,mock_generator,1.0
RREPO_00001556,reverse_repo,50402,1118472371.5098107,RUB,2024-12-31,2025-01-01,0.1509717260148973,RREPO_CPTY_036,bank,2024-12-31,0.1509717260148973,CBR_Bonds,1168293319.690581,0.044543745066780396,mock_generator,1.0
RREPO_00001557,reverse_repo,50401,56543268.13658254,RUB,2024-12-29,2025-01-28,0.1547121831577731,RREPO_CPTY_037,bank,2024-12-31,0.1547121831577731,OFZ,60720085.0239126,0.07386939285576478,mock_generator,1.0
RREPO_00001558,reverse_repo,50401,1154310.4627186793,USD,2024-12-31,2025-01-02,0.052601670477011024,RREPO_CPTY_038,bank,2024-12-31,0.052601670477011024,CBR_Bonds,1217933.1612267327,0.05511749270487132,mock_generator,1.0
RREPO_00001559,reverse_repo,50402,22662449.58891086,RUB,2024-12-31,2025-01-01,0.15898115917689964,RREPO_CPTY_039,bank,2024-12-31,0.15898115917689964,OFZ,23092794.92634506,0.018989356633573234,mock_generator,1.0
RREPO_00001560,reverse_repo,50402,3721904.100407696,USD,2024-12-31,2025-01-01,0.04622870269497493,RREPO_CPTY_000,bank,2024-12-31,0.04622870269497493,Corporate_Bonds,4143758.2187823057,0.11334362922687881,mock_generator,1.0
RREPO_00001561,reverse_repo,50402,24692157.679840896,RUB,2024-12-31,2025-01-01,0.15000745898523227,RREPO_CPTY_001,bank,2024-12-31,0.15000745898523227,OFZ,24858661.901305504,0.00674320258373144,mock_generator,1.0
RREPO_00001562,reverse_repo,50402,20923584.780538578,RUB,2024-12-31,2025-01-02,0.15015755395116476,RREPO_CPTY_002,bank,2024-12-31,0.15015755395116476,Corporate_Bonds,22378661.56038049,0.06954242282590625,mock_generator,1.0
RREPO_00001563,reverse_repo,50402,5000000.0,RUB,2024-12-30,2025-01-01,0.15757651251379265,RREPO_CPTY_003,bank,2024-12-31,0.15757651251379265,Corporate_Bonds,5607758.456794606,0.12155169135892113,mock_generator,1.0
RREPO_00001564,reverse_repo,50402,79067135.12871543,RUB,2024-12-31,2025-01-02,0.15349449631810347,RREPO_CPTY_004,bank,2024-12-31,0.15349449631810347,Corporate_Bonds,87551711.43773657,0.10730850808251602,mock_generator,1.0
RREPO_00001565,reverse_repo,50401,442642278.69680786,RUB,2024-12-29,2025-01-12,0.1561459765886031,RREPO_CPTY_005,bank,2024-12-31,0.1561459765886031,OFZ,463908330.1836002,0.04804342583225928,mock_generator,1.0
RREPO_00001566,reverse_repo,50402,7130402.182119847,RUB,2024-12-26,2025-01-09,0.1567068043223306,RREPO_CPTY_006,bank,2024-12-31,0.1567068043223306,OFZ,7556574.212239032,0.059768301876134154,mock_generator,1.0
RREPO_00001567,reverse_repo,50401,16943097.622040913,RUB,2024-12-31,2025-01-30,0.15581667515319075,RREPO_CPTY_007,bank,2024-12-31,0.15581667515319075,OFZ,17231931.747848555,0.01704730340642689,mock_generator,1.0
RREPO_00001568,reverse_repo,50402,5000000.0,RUB,2024-12-31,2025-01-02,0.15261161072634763,RREPO_CPTY_008,bank,2024-12-31,0.15261161072634763,OFZ,5279455.538477748,0.05589110769554944,mock_generator,1.0
RREPO_00001569,reverse_repo,50402,11965549.011692567,RUB,2024-12-31,2025-01-02,0.15777770716282766,RREPO_CPTY_009,bank,2024-12-31,0.15777770716282766,CBR_Bonds,12273089.240189802,0.02570214105484931,mock_generator,1.0
RREPO_00001570,reverse_repo,50402,12914577.626668952,RUB,2024-12-31,2025-01-01,0.15486466594753737,RREPO_CPTY_010,bank,2024-12-31,0.15486466594753737,CBR_Bonds,12976152.388012575,0.0047678494120062444,mock_generator,1.0
RREPO_00001571,reverse_repo,50401,49865011.63686613,RUB,2024-12-28,2025-01-11,0.1578110633726255,RREPO_CPTY_011,bank,2024-12-31,0.1578110633726255,OFZ,51005893.267643884,0.022879401675187365,mock_generator,1.0
RREPO_00001572,reverse_repo,50401,542389609.2971026,RUB,2024-12-30,2025-01-06,0.15611500977538917,RREPO_CPTY_012,bank,2024-12-31,0.15611500977538917,Corporate_Bonds,582795804.379735,0.07449662454816547,mock_generator,1.0
RREPO_00001573,reverse_repo,50401,65765907.18325045,RUB,2024-12-25,2025-01-01,0.1537753819238883,RREPO_CPTY_013,bank,2024-12-31,0.1537753819238883,OFZ,69871720.38429901,0.062430724016443576,mock_generator,1.0
RREPO_00001574,reverse_repo,50402,1566730.5040878458,USD,2024-12-25,2025-01-08,0.04733653434580913,RREPO_CPTY_014,bank,2024-12-31,0.04733653434580913,OFZ,1626059.6916352946,0.037868151154681555,mock_generator,1.0
RREPO_00001575,reverse_repo,50401,26598468.789702725,RUB,2024-12-30,2025-01-01,0.15421107339078544,RREPO_CPTY_015,bank,2024-12-31,0.15421107339078544,OFZ,27107145.841246143,0.019124298303229682,mock_generator,1.0
RREPO_00001576,reverse_repo,50402,5000000.0,RUB,2024-12-27,2025-01-03,0.15122257895036273,RREPO_CPTY_016,bank,2024-12-31,0.15122257895036273,OFZ,5282359.806739604,0.05647196134792086,mock_generator,1.0
RREPO_00001577,reverse_repo,50402,154028191.3551884,RUB,2024-12-31,2025-01-02,0.15001135908870705,RREPO_CPTY_017,bank,2024-12-31,0.15001135908870705,Corporate_Bonds,163211795.50559998,0.05962287857574231,mock_generator,1.0
RREPO_00001578,reverse_repo,50401,20194567.73041764,RUB,2024-12-30,2025-01-01,0.15453396855272378,RREPO_CPTY_018,bank,2024-12-31,0.15453396855272378,OFZ,21447836.02691633,0.06205967432573375,mock_generator,1.0
RREPO_00001579,reverse_repo,50402,240352445.77078298,RUB,2024-12-31,2025-01-01,0.15720639798612235,RREPO_CPTY_019,bank,2024-12-31,0.15720639798612235,Corporate_Bonds,268632355.88507384,0.11766017201780654,mock_generator,1.0
RREPO_00001580,reverse_repo,50401,328271807.246412,RUB,2024-12-30,2025-01-06,0.15234567496858223,RREPO_CPTY_020,bank,2024-12-31,0.15234567496858223,Corporate_Bonds,371028511.2103208,0.1302478708804078,mock_generator,1.0
RREPO_00001581,reverse_repo,50401,38537990.100736916,RUB,2024-12-31,2025-01-01,0.15135963866115243,RREPO_CPTY_021,bank,2024-12-31,0.15135963866115243,CBR_Bonds,38941785.07629702,0.010477842111241396,mock_generator,1.0
RREPO_00001582,reverse_repo,50402,12256204.741035951,RUB,2024-12-31,2025-01-01,0.15814735098504135,RREPO_CPTY_022,bank,2024-12-31,0.15814735098504135,OFZ,12408615.560956847,0.012435400937012382,mock_generator,1.0
RREPO_00001583,reverse_repo,50401,13931968.66289556,RUB,2024-12-30,2025-01-01,0.15924891335436578,RREPO_CPTY_023,bank,2024-12-31,0.15924891335436578,OFZ,13983066.174867691,0.003667644767836569,mock_generator,1.0
RREPO_00001584,reverse_repo,50402,13808463.942256827,RUB,2024-12-31,2025-01-01,0.15905375733324323,RREPO_CPTY_024,bank,2024-12-31,0.15905375733324323,OFZ,13917537.124892714,0.007899009121651703,mock_generator,1.0
RREPO_00001585,reverse_repo,50402,89568605.80074492,RUB,2024-12-27,2025-01-10,0.15233082357630262,RREPO_CPTY_025,bank,2024-12-31,0.15233082357630262,CBR_Bonds,90051701.5357889,0.005393583284289009,mock_generator,1.0
RREPO_00001586,reverse_repo,50402,453227.7677432035,USD,2024-12-30,2025-01-01,0.05391570993969359,RREPO_CPTY_026,bank,2024-12-31,0.05391570993969359,CBR_Bonds,471319.02237522247,0.03991647449604049,mock_generator,1.0
RREPO_00001587,reverse_repo,50402,5217580.367028699,RUB,2024-12-31,2025-01-01,0.1502245156749466,RREPO_CPTY_027,bank,2024-12-31,0.1502245156749466,OFZ,5279079.789003092,0.01178696208745035,mock_generator,1.0
RREPO_00001588,reverse_repo,50401,776428745.6595938,RUB,2024-12-31,2025-01-02,0.15224932556505114,RREPO_CPTY_028,bank,2024-12-31,0.15224932556505114,OFZ,790539608.9898125,0.01817406092845154,mock_generator,1.0
RREPO_00001589,reverse_repo,50402,2975669.0512953093,USD,2024-12-28,2025-01-11,0.05340328660443754,RREPO_CPTY_029,bank,2024-12-31,0.05340328660443754,CBR_Bonds,3077388.524103555,0.034183731811159274,mock_generator,1.0
RREPO_00001590,reverse_repo,50402,15200498.498784076,RUB,2024-12-30,2025-01-01,0.15004861099516012,RREPO_CPTY_030,bank,2024-12-31,0.15004861099516012,OFZ,15798115.192725869,0.03931559836604032,mock_generator,1.0
RREPO_00001591,reverse_repo,50402,36648976.1558904,RUB,2024-12-27,2025-01-26,0.1561287596695572,RREPO_CPTY_031,bank,2024-12-31,0.1561287596695572,Corporate_Bonds,39858839.93955971,0.08758399607169945,mock_generator,1.0
RREPO_00001592,reverse_repo,50402,84440034.0039764,RUB,2024-12-30,2025-01-29,0.15376274978200483,RREPO_CPTY_032,bank,2024-12-31,0.15376274978200483,OFZ,88485651.28178401,0.04791112800377467,mock_generator,1.0
RREPO_00001593,reverse_repo,50402,57008301.6965558,RUB,2024-12-31,2025-01-01,0.15307732992078862,RREPO_CPTY_033,bank,2024-12-31,0.15307732992078862,OFZ,60970803.20268703,0.0695074469543552,mock_generator,1.0
RREPO_00001594,reverse_repo,50402,82800.41001224174,USD,2024-12-31,2025-01-30,0.05360431684377492,RREPO_CPTY_034,bank,2024-12-31,0.05360431684377492,CBR_Bonds,85447.93196319057,0.03197474445546094,mock_generator,1.0
RREPO_00001595,reverse_repo,50401,67967391.27966319,RUB,2024-12-31,2025-01-01,0.15114827346937973,RREPO_CPTY_035,bank,2024-12-31,0.15114827346937973,CBR_Bonds,68325424.80610244,0.005267725003098249,mock_generator,1.0
RREPO_00001596,reverse_repo,50401,14433076.430621633,RUB,2024-12-30,2025-01-29,0.15476080271977355,RREPO_CPTY_036,bank,2024-12-31,0.15476080271977355,Corporate_Bonds,15648246.367522199,0.08419341106809534,mock_generator,1.0
RREPO_00001597,reverse_repo,50401,20459687.695391674,RUB,2024-12-30,2025-01-01,0.15842539364004543,RREPO_CPTY_037,bank,2024-12-31,0.15842539364004543,OFZ,20643669.628912423,0.0089924116271916,mock_generator,1.0
RREPO_00001598,reverse_repo,50402,30430734.50920232,RUB,2024-12-31,2025-01-02,0.15492677847481517,RREPO_CPTY_038,bank,2024-12-31,0.15492677847481517,CBR_Bonds,31168872.79260157,0.024256341337276492,mock_generator,1.0
RREPO_00001599,reverse_repo,50402,14467126.424211796,RUB,2024-12-25,2025-01-01,0.15384152735263662,RREPO_CPTY_039,bank,2024-12-31,0.15384152735263662,OFZ,15323399.39406004,0.059187494789235275,mock_generator,1.0
RREPO_00001600,reverse_repo,50401,10240044.768464485,RUB,2024-12-31,2025-01-01,0.15534461700655475,RREPO_CPTY_000,bank,2024-12-31,0.15534461700655475,Corporate_Bonds,11271074.200485077,0.10068602777946603,mock_generator,1.0
RREPO_00001601,reverse_repo,50401,50560005.587447695,RUB,2024-12-28,2025-01-11,0.15655099111175758,RREPO_CPTY_001,bank,2024-12-31,0.15655099111175758,CBR_Bonds,52850703.35248501,0.04530651724465023,mock_generator,1.0
RREPO_00001602,reverse_repo,50402,147513744.72915608,RUB,2024-12-31,2025-01-01,0.15909227679909876,RREPO_CPTY_002,bank,2024-12-31,0.15909227679909876,CBR_Bonds,155743176.00696096,0.05578755588446759,mock_generator,1.0
RREPO_00001603,reverse_repo,50401,25630681.583496712,RUB,2024-12-31,2025-01-01,0.15848499344441278,RREPO_CPTY_003,bank,2024-12-31,0.15848499344441278,CBR_Bonds,27469326.81575692,0.07173610371111186,mock_generator,1.0
RREPO_00001604,reverse_repo,50401,1277799283.8148296,RUB,2024-12-30,2025-01-01,0.1517245829584439,RREPO_CPTY_004,bank,2024-12-31,0.1517245829584439,OFZ,1333608897.1809912,0.04367635361286459,mock_generator,1.0
RREPO_00001605,reverse_repo,50402,30646193.471973855,RUB,2024-12-31,2025-01-01,0.15990856772408701,RREPO_CPTY_005,bank,2024-12-31,0.15990856772408701,OFZ,32369488.707235273,0.05623195053041019,mock_generator,1.0
RREPO_00001606,reverse_repo,50401,141963886.94713354,RUB,2024-12-29,2025-01-12,0.15553332125367705,RREPO_CPTY_006,bank,2024-12-31,0.15553332125367705,Corporate_Bonds,157868882.26131672,0.11203550181819191,mock_generator,1.0
RREPO_00001607,reverse_repo,50402,75125807.45261022,RUB,2024-12-26,2025-01-02,0.1564540392030453,RREPO_CPTY_007,bank,2024-12-31,0.1564540392030453,CBR_Bonds,75279294.41778485,0.002043065763671832,mock_generator,1.0
RREPO_00001608,reverse_repo,50402,12462226.007925969,RUB,2024-12-31,2025-01-01,0.15558814359458334,RREPO_CPTY_008,bank,2024-12-31,0.15558814359458334,CBR_Bonds,12674634.209487345,0.017044162208764594,mock_generator,1.0
RREPO_00001609,reverse_repo,50401,172151607.45930025,RUB,2024-12-25,2025-01-24,0.15531367043562191,RREPO_CPTY_009,bank,2024-12-31,0.15531367043562191,OFZ,180534527.50763482,0.048694985612123556,mock_generator,1.0
RREPO_00001610,reverse_repo,50401,64110179.14514335,RUB,2024-12-30,2025-01-29,0.15989023782468648,RREPO_CPTY_010,bank,2024-12-31,0.15989023782468648,OFZ,64454955.87156749,0.00537787806899714,mock_generator,1.0
RREPO_00001611,reverse_repo,50401,192509035.55667666,RUB,2024-12-29,2025-01-05,0.15381018998390103,RREPO_CPTY_011,bank,2024-12-31,0.15381018998390103,OFZ,206420077.30279514,0.07226176010851669,mock_generator,1.0
RREPO_00001612,reverse_repo,50401,802084.923021197,USD,2024-12-28,2025-01-11,0.0480347834103839,RREPO_CPTY_012,bank,2024-12-31,0.0480347834103839,OFZ,815464.4587663213,0.016680946569507596,mock_generator,1.0
RREPO_00001613,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-01,0.15205355035750245,RREPO_CPTY_013,bank,2024-12-31,0.15205355035750245,OFZ,5172103.482653562,0.034420696530712294,mock_generator,1.0
RREPO_00001614,reverse_repo,50401,14768157.588763606,RUB,2024-12-25,2025-01-01,0.15212331713884134,RREPO_CPTY_014,bank,2024-12-31,0.15212331713884134,OFZ,14859601.739802409,0.006191980989448487,mock_generator,1.0
RREPO_00001615,reverse_repo,50402,88512488.0895633,RUB,2024-12-31,2025-01-02,0.15114384444451412,RREPO_CPTY_015,bank,2024-12-31,0.15114384444451412,Corporate_Bonds,97083326.92324513,0.0968319727382339,mock_generator,1.0
RREPO_00001616,reverse_repo,50401,41322562.735994495,RUB,2024-12-27,2025-01-10,0.15181971913338732,RREPO_CPTY_016,bank,2024-12-31,0.15181971913338732,Corporate_Bonds,44926246.610901564,0.08720862493283933,mock_generator,1.0
RREPO_00001617,reverse_repo,50401,12903129.532522278,RUB,2024-12-31,2025-01-01,0.152640473256048,RREPO_CPTY_017,bank,2024-12-31,0.152640473256048,Corporate_Bonds,13906946.414293276,0.07779638879396515,mock_generator,1.0
RREPO_00001618,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-01,0.15397150562454137,RREPO_CPTY_018,bank,2024-12-31,0.15397150562454137,CBR_Bonds,5354486.118285429,0.07089722365708584,mock_generator,1.0
RREPO_00001619,reverse_repo,50401,11445258.764575737,RUB,2024-12-25,2025-01-01,0.15675467740014312,RREPO_CPTY_019,bank,2024-12-31,0.15675467740014312,OFZ,11597827.557453755,0.013330305239601393,mock_generator,1.0
RREPO_00001620,reverse_repo,50402,257980312.5690253,RUB,2024-12-29,2025-01-05,0.15731119101297789,RREPO_CPTY_020,bank,2024-12-31,0.15731119101297789,CBR_Bonds,260054268.82252917,0.008039203584378027,mock_generator,1.0
RREPO_00001621,reverse_repo,50401,24389523.378144618,RUB,2024-12-26,2025-01-09,0.15770211535417147,RREPO_CPTY_021,bank,2024-12-31,0.15770211535417147,OFZ,24880296.637374956,0.020122298071233304,mock_generator,1.0
RREPO_00001622,reverse_repo,50401,9205496.48968715,RUB,2024-12-31,2025-01-01,0.15891056853377294,RREPO_CPTY_022,bank,2024-12-31,0.15891056853377294,OFZ,9490488.429887554,0.030958888585713683,mock_generator,1.0
RREPO_00001623,reverse_repo,50402,13641617.511860827,RUB,2024-12-28,2025-01-11,0.15409494816568423,RREPO_CPTY_023,bank,2024-12-31,0.15409494816568423,CBR_Bonds,13765894.668100974,0.009110148128115583,mock_generator,1.0
RREPO_00001624,reverse_repo,50401,40491475.58166035,RUB,2024-12-31,2025-01-02,0.15668355640538142,RREPO_CPTY_024,bank,2024-12-31,0.15668355640538142,Corporate_Bonds,43238049.66334827,0.06783092100827057,mock_generator,1.0
RREPO_00001625,reverse_repo,50402,335332.2061825624,USD,2024-12-31,2025-01-01,0.05243564576547243,RREPO_CPTY_025,bank,2024-12-31,0.05243564576547243,CBR_Bonds,359951.39069877594,0.0734172980176272,mock_generator,1.0
RREPO_00001626,reverse_repo,50401,326765945.29752773,RUB,2024-12-31,2025-01-07,0.1552516377511201,RREPO_CPTY_026,bank,2024-12-31,0.1552516377511201,CBR_Bonds,334588631.1618786,0.023939721923066728,mock_generator,1.0
RREPO_00001627,reverse_repo,50402,18623816.54508249,RUB,2024-12-31,2025-01-01,0.1520264226836461,RREPO_CPTY_027,bank,2024-12-31,0.1520264226836461,OFZ,19004766.129522625,0.020454968696559918,mock_generator,1.0
RREPO_00001628,reverse_repo,50401,33569924.06809591,RUB,2024-12-31,2025-01-02,0.15705972177290542,RREPO_CPTY_028,bank,2024-12-31,0.15705972177290542,Corporate_Bonds,36961620.65995643,0.10103378801157056,mock_generator,1.0
RREPO_00001629,reverse_repo,50402,178282.40360726006,USD,2024-12-29,2025-01-05,0.05134290724278204,RREPO_CPTY_029,bank,2024-12-31,0.05134290724278204,Corporate_Bonds,187497.21609598518,0.05168660676700611,mock_generator,1.0
RREPO_00001630,reverse_repo,50401,8254780.324588538,RUB,2024-12-31,2025-01-02,0.1502961151112782,RREPO_CPTY_030,bank,2024-12-31,0.1502961151112782,Corporate_Bonds,9119128.032279393,0.10470874738074137,mock_generator,1.0
RREPO_00001631,reverse_repo,50401,7407898.259609155,RUB,2024-12-31,2025-01-01,0.1588008108799431,RREPO_CPTY_031,bank,2024-12-31,0.1588008108799431,OFZ,7619489.996607152,0.028562991766730966,mock_generator,1.0
RREPO_00001632,reverse_repo,50402,20362599.841434214,RUB,2024-12-30,2025-01-01,0.15872300322247812,RREPO_CPTY_032,bank,2024-12-31,0.15872300322247812,OFZ,21312648.453539874,0.046656547764224156,mock_generator,1.0
RREPO_00001633,reverse_repo,50401,70783953.83805127,RUB,2024-12-31,2025-01-02,0.15461749752429657,RREPO_CPTY_033,bank,2024-12-31,0.15461749752429657,CBR_Bonds,74481922.43919742,0.052243035329826826,mock_generator,1.0
RREPO_00001634,reverse_repo,50402,9771240.843575647,RUB,2024-12-31,2025-01-01,0.1513734539879172,RREPO_CPTY_034,bank,2024-12-31,0.1513734539879172,OFZ,10268994.146603068,0.050940644181816735,mock_generator,1.0
RREPO_00001635,reverse_repo,50401,118186665.18849318,RUB,2024-12-25,2025-01-08,0.15003132953393916,RREPO_CPTY_035,bank,2024-12-31,0.15003132953393916,Corporate_Bonds,131962483.73583363,0.11655983799331113,mock_generator,1.0
RREPO_00001636,reverse_repo,50402,5000000.0,RUB,2024-12-31,2025-01-02,0.1566171877530191,RREPO_CPTY_036,bank,2024-12-31,0.1566171877530191,OFZ,5122259.60816095,0.024451921632190052,mock_generator,1.0
RREPO_00001637,reverse_repo,50402,653519.2977659202,USD,2024-12-31,2025-01-02,0.0458252154707356,RREPO_CPTY_037,bank,2024-12-31,0.0458252154707356,Corporate_Bonds,717739.9366812243,0.09826892508736124,mock_generator,1.0
RREPO_00001638,reverse_repo,50401,16458220.574960774,RUB,2024-12-29,2025-01-12,0.15788458182511497,RREPO_CPTY_038,bank,2024-12-31,0.15788458182511497,Corporate_Bonds,17427790.852146644,0.058911002727777065,mock_generator,1.0
RREPO_00001639,reverse_repo,50401,5000000.0,RUB,2024-12-27,2025-01-10,0.1508205759179438,RREPO_CPTY_039,bank,2024-12-31,0.1508205759179438,CBR_Bonds,5163095.790968843,0.032619158193768476,mock_generator,1.0
RREPO_00001640,reverse_repo,50402,66091587.22000435,RUB,2024-12-31,2025-01-02,0.1597981841218862,RREPO_CPTY_000,bank,2024-12-31,0.1597981841218862,OFZ,70379364.36486048,0.06487629250880379,mock_generator,1.0
RREPO_00001641,reverse_repo,50402,9032722.588263854,RUB,2024-12-28,2025-01-11,0.15288676513181293,RREPO_CPTY_001,bank,2024-12-31,0.15288676513181293,Corporate_Bonds,9698331.614502694,0.07368863814146813,mock_generator,1.0
RREPO_00001642,reverse_repo,50401,22562576.56935452,RUB,2024-12-31,2025-01-14,0.1515458765698659,RREPO_CPTY_002,bank,2024-12-31,0.1515458765698659,OFZ,23849968.398114737,0.05705872398052315,mock_generator,1.0
RREPO_00001643,reverse_repo,50402,37937582.05281795,RUB,2024-12-25,2025-01-01,0.1523652138074042,RREPO_CPTY_003,bank,2024-12-31,0.1523652138074042,Corporate_Bonds,41017299.62965963,0.08117854144088571,mock_generator,1.0
RREPO_00001644,reverse_repo,50402,636787.2953032034,USD,2024-12-31,2025-01-01,0.04564642259291352,RREPO_CPTY_004,bank,2024-12-31,0.04564642259291352,OFZ,660525.2432973763,0.03727767210379129,mock_generator,1.0
RREPO_00001645,reverse_repo,50402,65350197.65433765,RUB,2024-12-27,2025-01-26,0.15258786991836243,RREPO_CPTY_005,bank,2024-12-31,0.15258786991836243,OFZ,70416588.97134446,0.07752679408568736,mock_generator,1.0
RREPO_00001646,reverse_repo,50402,1132051786.974454,RUB,2024-12-26,2025-01-02,0.1542374102772129,RREPO_CPTY_006,bank,2024-12-31,0.1542374102772129,OFZ,1197963629.1540349,0.058223345378693524,mock_generator,1.0
RREPO_00001647,reverse_repo,50402,3476331.3144044722,USD,2024-12-31,2025-01-01,0.05237945807367281,RREPO_CPTY_007,bank,2024-12-31,0.05237945807367281,Corporate_Bonds,3968743.853815736,0.14164718344621247,mock_generator,1.0
RREPO_00001648,reverse_repo,50402,5000000.0,RUB,2024-12-31,2025-01-02,0.1521716192048402,RREPO_CPTY_008,bank,2024-12-31,0.1521716192048402,Corporate_Bonds,5657688.613604876,0.13153772272097536,mock_generator,1.0
RREPO_00001649,reverse_repo,50401,21733121.29408641,RUB,2024-12-31,2025-01-01,0.15641712963016355,RREPO_CPTY_009,bank,2024-12-31,0.15641712963016355,OFZ,23460621.401214488,0.0794869767555261,mock_generator,1.0
RREPO_00001650,reverse_repo,50402,5000000.0,RUB,2024-12-31,2025-01-01,0.1569448517040578,RREPO_CPTY_010,bank,2024-12-31,0.1569448517040578,CBR_Bonds,5222326.965058393,0.04446539301167844,mock_generator,1.0
RREPO_00001651,reverse_repo,50402,226647409.78547427,RUB,2024-12-31,2025-01-01,0.15306413483638262,RREPO_CPTY_011,bank,2024-12-31,0.15306413483638262,OFZ,240918762.88435304,0.0629672014005668,mock_generator,1.0
RREPO_00001652,reverse_repo,50402,16815534.39433714,RUB,2024-12-31,2025-01-01,0.1511996381745928,RREPO_CPTY_012,bank,2024-12-31,0.1511996381745928,OFZ,17322076.511079382,0.03012346232141323,mock_generator,1.0
RREPO_00001653,reverse_repo,50401,5000000.0,RUB,2024-12-30,2025-01-01,0.15008680985995887,RREPO_CPTY_013,bank,2024-12-31,0.15008680985995887,CBR_Bonds,5016373.247695839,0.0032746495391678112,mock_generator,1.0
RREPO_00001654,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-01,0.15853489711565227,RREPO_CPTY_014,bank,2024-12-31,0.15853489711565227,OFZ,5163971.067430428,0.03279421348608572,mock_generator,1.0
RREPO_00001655,reverse_repo,50401,71796920.91322926,RUB,2024-12-25,2025-01-08,0.1563484611578556,RREPO_CPTY_015,bank,2024-12-31,0.1563484611578556,Corporate_Bonds,82412031.46293058,0.14784910570928667,mock_generator,1.0
RREPO_00001656,reverse_repo,50402,6142793.23098352,RUB,2024-12-30,2025-01-01,0.15050789608310963,RREPO_CPTY_016,bank,2024-12-31,0.15050789608310963,CBR_Bonds,6378849.009556498,0.03842808469970001,mock_generator,1.0
RREPO_00001657,reverse_repo,50401,38577736.772584185,RUB,2024-12-30,2025-01-06,0.15498562369714056,RREPO_CPTY_017,bank,2024-12-31,0.15498562369714056,Corporate_Bonds,40918136.60538746,0.06066711084167373,mock_generator,1.0
RREPO_00001658,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-02,0.15366723559780351,RREPO_CPTY_018,bank,2024-12-31,0.15366723559780351,OFZ,5318748.155136664,0.06374963102733297,mock_generator,1.0
RREPO_00001659,reverse_repo,50402,46418424.9595753,RUB,2024-12-30,2025-01-06,0.15730936869888204,RREPO_CPTY_019,bank,2024-12-31,0.15730936869888204,OFZ,48513658.47645305,0.04513797093939388,mock_generator,1.0
RREPO_00001660,reverse_repo,50402,6391106.877909249,RUB,2024-12-31,2025-01-01,0.15238198164200736,RREPO_CPTY_020,bank,2024-12-31,0.15238198164200736,OFZ,6864823.470676753,0.07412121277534822,mock_generator,1.0
RREPO_00001661,reverse_repo,50402,35676611.79293639,RUB,2024-12-29,2025-01-05,0.15058364200261565,RREPO_CPTY_021,bank,2024-12-31,0.15058364200261565,Corporate_Bonds,40440546.00026734,0.133531015640733,mock_generator,1.0
RREPO_00001662,reverse_repo,50401,5000000.0,RUB,2024-12-31,2025-01-01,0.15874207270316595,RREPO_CPTY_022,bank,2024-12-31,0.15874207270316595,OFZ,5068842.770104057,0.013768554020811346,mock_generator,1.0
RREPO_00001663,reverse_repo,50402,8223803.236804144,RUB,2024-12-29,2025-01-05,0.15265572186811038,RREPO_CPTY_023,bank,2024-12-31,0.15265572186811038,OFZ,8368120.613367541,0.017548738996761175,mock_generator,1.0
RREPO_00001664,reverse_repo,50401,68022802.23776326,RUB,2024-12-31,2025-01-01,0.1587551343715233,RREPO_CPTY_024,bank,2024-12-31,0.1587551343715233,OFZ,71397322.60561676,0.049608664401363245,mock_generator,1.0
RREPO_00001665,reverse_repo,50401,14883858.944972461,RUB,2024-12-26,2025-01-09,0.15819880486215313,RREPO_CPTY_025,bank,2024-12-31,0.15819880486215313,Corporate_Bonds,16120615.634140458,0.08309381953567582,mock_generator,1.0
RREPO_00001666,reverse_repo,50401,38658527.67785606,RUB,2024-12-31,2025-01-01,0.15959910156484358,RREPO_CPTY_026,bank,2024-12-31,0.15959910156484358,CBR_Bonds,41139926.48541469,0.06418761801370934,mock_generator,1.0
RREPO_00001667,reverse_repo,50401,48429406.63790991,RUB,2024-12-31,2025-01-02,0.15524827146850892,RREPO_CPTY_027,bank,2024-12-31,0.15524827146850892,OFZ,49466872.75831365,0.021422234803752983,mock_generator,1.0
